px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-1.37185	10.7414	5.15359	4.34792	0.259769	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075	1.38726
-1.37185	10.7414	5.15359	4.34792	0.259769	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686	0
-1.55389	10.2222	5.22072	4.38617	0.284969	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198	0.947558
-1.55389	10.2222	5.22072	4.38617	0.284969	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615	0
-1.68978	9.76914	5.12742	4.40687	0.260902	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939	1.18317
-1.68978	9.76914	5.12742	4.40687	0.260902	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172	0
-1.96038	9.26695	5.24402	4.40079	0.239869	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316	1.86199
-1.96038	9.26695	5.24402	4.40079	0.239869	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374	0
-2.08252	8.82599	5.1303	4.41622	0.211485	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347	2.17464
-2.08252	8.82599	5.1303	4.41622	0.211485	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238	0
-2.37638	8.30128	5.25626	4.3881	0.16246	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047	2.04635
-2.37638	8.30128	5.25626	4.3881	0.16246	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778	0
-2.43216	7.89999	5.08782	4.42949	0.179981	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843	6.09812
-2.43216	7.89999	5.08782	4.42949	0.179981	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006	0
-2.76869	7.39899	5.17462	4.35875	0.0635533	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507	4.55762
-2.76869	7.39899	5.17462	4.35875	0.0635533	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933	0
-2.8532	6.95332	5.0932	4.40746	0.122252	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286	1.63217
-2.8532	6.95332	5.0932	4.40746	0.122252	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566	0
-2.92964	6.50834	4.93728	4.41492	0.0779075	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774	4.51733
-2.92964	6.50834	4.93728	4.41492	0.0779075	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911	0
-3.17284	6.00677	5.06466	4.39909	0.0671083	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976	2.70331
-3.17284	6.00677	5.06466	4.39909	0.0671083	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097	0
-3.36065	5.49488	5.0903	4.37691	0.0102391	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893	2.22306
-3.36065	5.49488	5.0903	4.37691	0.0102391	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745	0
-3.48934	5.00966	5.07664	4.4024	0.0512783	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525	0.455163
-3.48934	5.00966	5.07664	4.4024	0.0512783	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233	0
-3.69027	4.48373	5.13433	4.37121	-0.020255	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868	2.97421
-3.69027	4.48373	5.13433	4.37121	-0.020255	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943	0
-3.8765	3.99906	5.15925	4.37568	0.00271573	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918	0.817605
-3.8765	3.99906	5.15925	4.37568	0.00271573	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833	0
-4.07486	3.57907	5.09178	4.34516	-0.0582999	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666	2.8677
-4.07486	3.57907	5.09178	4.34516	-0.0582999	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925	0
-4.30089	3.04866	5.20397	4.32127	-0.0919453	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104	1.48921
-4.30089	3.04866	5.20397	4.32127	-0.0919453	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202	0
-4.48441	2.53319	5.23517	4.32881	-0.0591505	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218	0.765278
-4.48441	2.53319	5.23517	4.32881	-0.0591505	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149	0
-4.68279	2.04315	5.2499	4.29436	-0.136059	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994	3.67484
-4.68279	2.04315	5.2499	4.29436	-0.136059	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751	0
-4.92494	1.52199	5.34871	4.27231	-0.156528	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	0.924605
-4.92494	1.52199	5.34871	4.27231	-0.156528	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	0
-5.12235	1.06871	5.25734	4.27	-0.126141	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468	1.01545
-5.12235	1.06871	5.25734	4.27	-0.126141	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848	0
-5.29521	0.466063	5.40973	4.29442	-0.0762223	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127	6.8888
-5.29521	0.466063	5.40973	4.29442	-0.0762223	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303	0
-5.52897	-0.00877963	5.35161	4.30638	-0.0126918	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374	5.31323
-5.52897	-0.00877963	5.35161	4.30638	-0.0126918	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335	0
-5.75659	-0.373945	5.17267	4.27025	-0.0627801	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185	2.84095
-5.75659	-0.373945	5.17267	4.27025	-0.0627801	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919	0
-5.94758	-0.84129	5.20316	4.24655	-0.120654	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536	6.60592
-5.94758	-0.84129	5.20316	4.24655	-0.120654	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032	0
-6.10899	-1.40442	5.29706	4.27582	-0.0680753	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404	4.13634
-6.10899	-1.40442	5.29706	4.27582	-0.0680753	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648	0
-6.35966	-1.87321	5.38027	4.23205	-0.155773	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762	4.1333
-6.35966	-1.87321	5.38027	4.23205	-0.155773	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742	0
-6.6616	-2.27693	5.28985	4.19149	-0.178937	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585	2.3646
-6.6616	-2.27693	5.28985	4.19149	-0.178937	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288	0
-6.9629	-2.70549	5.28002	4.15617	-0.203077	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847	0.575657
-6.9629	-2.70549	5.28002	4.15617	-0.203077	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326	0
-7.21234	-3.16974	5.25241	4.15612	-0.167888	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523	0.554793
-7.21234	-3.16974	5.25241	4.15612	-0.167888	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632	0
-7.48937	-3.69853	5.33462	4.17024	-0.12311	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586	3.24503
-7.48937	-3.69853	5.33462	4.17024	-0.12311	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738	0
-7.75876	-4.10985	5.29522	4.14386	-0.144409	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012	1.39668
-7.75876	-4.10985	5.29522	4.14386	-0.144409	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479	0
-8.04598	-4.55448	5.28757	4.1313	-0.139927	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778	0.0419888
-8.04598	-4.55448	5.28757	4.1313	-0.139927	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906	0
-8.329	-4.96543	5.17078	4.1243	-0.113125	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862	1.84347
-8.329	-4.96543	5.17078	4.1243	-0.113125	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641	0
-8.64261	-5.25613	4.99374	4.07417	-0.147438	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242	3.93216
-8.64261	-5.25613	4.99374	4.07417	-0.147438	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663	0
-8.9542	-5.65488	5.0039	4.05602	-0.151869	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901	0.113094
-8.9542	-5.65488	5.0039	4.05602	-0.151869	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955	0
-9.24471	-5.93511	4.85515	4.01627	-0.173801	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823	5.56284
-9.24471	-5.93511	4.85515	4.01627	-0.173801	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503	0
-9.58912	-6.30807	4.88415	3.99111	-0.183537	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994	0.737748
-9.58912	-6.30807	4.88415	3.99111	-0.183537	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295	0
-10.0694	-6.56061	4.94041	3.89434	-0.27739	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404	5.47368
-10.0694	-6.56061	4.94041	3.89434	-0.27739	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321	0
-10.4215	-6.88429	4.9726	3.86519	-0.282025	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046	1.14174
-10.4215	-6.88429	4.9726	3.86519	-0.282025	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577	0
-10.8483	-7.13057	4.9873	3.79955	-0.324465	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916	1.08468
-10.8483	-7.13057	4.9873	3.79955	-0.324465	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062	0
-11.2095	-7.43415	4.96084	3.77741	-0.313957	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015	0.678758
-11.2095	-7.43415	4.96084	3.77741	-0.313957	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777	0
-11.603	-7.67886	4.9267	3.73438	-0.326694	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349	0.982231
-11.603	-7.67886	4.9267	3.73438	-0.326694	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273	0
-11.9987	-7.9068	4.80928	3.69051	-0.339836	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924	1.3322
-11.9987	-7.9068	4.80928	3.69051	-0.339836	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932	0
-12.4349	-8.16286	4.94398	3.66039	-0.33145	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756	2.18222
-12.4349	-8.16286	4.94398	3.66039	-0.33145	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399	0
-12.8572	-8.32798	4.81794	3.60112	-0.362913	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863	1.78188
-12.8572	-8.32798	4.81794	3.60112	-0.362913	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151	0
-13.3663	-8.51164	4.92339	3.54849	-0.372447	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267	2.41588
-13.3663	-8.51164	4.92339	3.54849	-0.372447	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214	0
-13.8267	-8.55865	4.78217	3.4531	-0.442238	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997	3.40372
-13.8267	-8.55865	4.78217	3.4531	-0.442238	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662	0
-14.2912	-8.78306	4.92082	3.45617	-0.375507	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086	2.71848
-14.2912	-8.78306	4.92082	3.45617	-0.375507	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402	0
-14.7082	-9.00264	4.86912	3.44713	-0.354747	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573	0.749837
-14.7082	-9.00264	4.86912	3.44713	-0.354747	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603	0
-15.1931	-9.22507	4.90053	3.43617	-0.331792	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125	4.62984
-15.1931	-9.22507	4.90053	3.43617	-0.331792	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269	0
-15.6904	-9.30013	4.83621	3.36865	-0.377275	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159	1.93366
-15.6904	-9.30013	4.83621	3.36865	-0.377275	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484	0
-16.2502	-9.2434	4.86632	3.26488	-0.441316	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734	1.42193
-16.2502	-9.2434	4.86632	3.26488	-0.441316	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198	0
-16.6437	-9.31693	4.77517	3.23082	-0.443167	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301	4.18145
-16.6437	-9.31693	4.77517	3.23082	-0.443167	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773	0
-17.0164	-9.69391	4.73603	3.31602	-0.320933	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479	8.0715
-17.0164	-9.69391	4.73603	3.31602	-0.320933	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024	0
-17.5681	-9.65112	4.76814	3.23367	-0.371051	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703	2.92744
-17.5681	-9.65112	4.76814	3.23367	-0.371051	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151	0
-18.0961	-9.53826	4.77303	3.13409	-0.438691	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648	1.20328
-18.0961	-9.53826	4.77303	3.13409	-0.438691	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847	0
-18.5267	-9.58541	4.7606	3.12462	-0.396274	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522	1.13923
-18.5267	-9.58541	4.7606	3.12462	-0.396274	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707	0
-18.992	-9.49338	4.7815	3.07195	-0.395939	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927	3.08
-18.992	-9.49338	4.7815	3.07195	-0.395939	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083	0
-19.5201	-9.26359	4.80824	2.95567	-0.479852	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907	1.73918
-19.5201	-9.26359	4.80824	2.95567	-0.479852	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408	0
-20.0916	-8.87268	4.94551	2.82339	-0.538332	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215	4.72237
-20.0916	-8.87268	4.94551	2.82339	-0.538332	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303	0
-20.5091	-8.93732	4.86412	2.84916	-0.463674	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334	3.03593
-20.5091	-8.93732	4.86412	2.84916	-0.463674	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296	0
-21.0341	-8.71608	4.92739	2.78217	-0.48086	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179	2.40417
-21.0341	-8.71608	4.92739	2.78217	-0.48086	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972	0
-21.52	-8.52239	4.94475	2.72404	-0.500039	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666	1.69976
-21.52	-8.52239	4.94475	2.72404	-0.500039	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925	0
-21.9755	-8.08779	5.00536	2.58809	-0.604229	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712	3.77832
-21.9755	-8.08779	5.00536	2.58809	-0.604229	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043	0
-22.3797	-7.86908	4.97798	2.5708	-0.530727	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232	1.80848
-22.3797	-7.86908	4.97798	2.5708	-0.530727	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427	0
-22.7269	-7.74991	4.86443	2.54523	-0.522909	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145	2.06516
-22.7269	-7.74991	4.86443	2.54523	-0.522909	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848	0
-23.1029	-7.55712	4.79347	2.48257	-0.579237	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637	4.08704
-23.1029	-7.55712	4.79347	2.48257	-0.579237	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967	0
-23.4944	-7.26251	4.81473	2.45909	-0.505574	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828	1.67413
-23.4944	-7.26251	4.81473	2.45909	-0.505574	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746	0
-23.8878	-6.90047	4.86311	2.41049	-0.488146	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445	0.429659
-23.8878	-6.90047	4.86311	2.41049	-0.488146	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916	0
-24.2525	-6.45821	4.92619	2.33423	-0.518142	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149	0.76364
-24.2525	-6.45821	4.92619	2.33423	-0.518142	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138	0
-24.5753	-6.22549	4.84625	2.28332	-0.558275	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873	4.58159
-24.5753	-6.22549	4.84625	2.28332	-0.558275	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347	0
-24.8484	-5.86543	4.81889	2.2199	-0.574972	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553	0.62961
-24.8484	-5.86543	4.81889	2.2199	-0.574972	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484	0
-25.1138	-5.41082	4.84938	2.15578	-0.568757	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132	1.29945
-25.1138	-5.41082	4.84938	2.15578	-0.568757	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492	0
-25.3987	-5.09286	4.80152	2.13769	-0.509467	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557	1.5152
-25.3987	-5.09286	4.80152	2.13769	-0.509467	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322	0
-25.6	-4.98035	4.58699	2.14084	-0.449607	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781	6.84402
-25.6	-4.98035	4.58699	2.14084	-0.449607	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893	0
-25.8416	-4.56356	4.60767	2.09782	-0.438814	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764	0.118902
-25.8416	-4.56356	4.60767	2.09782	-0.438814	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279	0
-26.096	-4.18415	4.5985	2.02211	-0.533926	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471	11.2192
-26.096	-4.18415	4.5985	2.02211	-0.533926	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337	0
-26.2741	-3.74515	4.61609	1.92846	-0.62545	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875	3.38158
-26.2741	-3.74515	4.61609	1.92846	-0.62545	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081	0
-26.3902	-3.23531	4.66878	1.83124	-0.68441	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954	1.10196
-26.3902	-3.23531	4.66878	1.83124	-0.68441	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493	0
-26.4927	-2.88064	4.59419	1.77456	-0.67649	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696	0.628292
-26.4927	-2.88064	4.59419	1.77456	-0.67649	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562	0
-26.5995	-2.34996	4.64558	1.72476	-0.626483	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091	1.33888
-26.5995	-2.34996	4.64558	1.72476	-0.626483	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284	0
-26.6502	-1.82262	4.67832	1.67786	-0.572879	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141	2.76361
-26.6502	-1.82262	4.67832	1.67786	-0.572879	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664	0
-26.6513	-1.46893	4.59313	1.60524	-0.616656	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852	1.54163
-26.6513	-1.46893	4.59313	1.60524	-0.616656	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271	0
-26.7122	-1.10843	4.52617	1.56579	-0.594763	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238	3.91526
-26.7122	-1.10843	4.52617	1.56579	-0.594763	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439	0
-26.709	-0.559102	4.61465	1.49312	-0.623422	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317	1.86923
-26.709	-0.559102	4.61465	1.49312	-0.623422	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874	0
-26.6806	-0.0966141	4.62653	1.43018	-0.633204	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116	1.95424
-26.6806	-0.0966141	4.62653	1.43018	-0.633204	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045	0
-26.6464	0.348333	4.60243	1.39569	-0.576955	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667	2.24431
-26.6464	0.348333	4.60243	1.39569	-0.576955	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986	0
-26.5375	1.14162	4.83486	1.36863	-0.479088	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007	9.32412
-26.5375	1.14162	4.83486	1.36863	-0.479088	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737	0
-26.4679	1.24244	4.54695	1.33831	-0.453971	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181	6.62571
-26.4679	1.24244	4.54695	1.33831	-0.453971	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345	0
-26.3449	1.70364	4.56765	1.28566	-0.469486	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235	0.109582
-26.3449	1.70364	4.56765	1.28566	-0.469486	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859	0
-26.2115	2.16843	4.57597	1.25621	-0.426717	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223	0.786207
-26.2115	2.16843	4.57597	1.25621	-0.426717	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334	0
-26.0519	2.6521	4.63714	1.18628	-0.495521	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502	2.8627
-26.0519	2.6521	4.63714	1.18628	-0.495521	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828	0
-25.8923	3.17996	4.7152	1.1445	-0.491399	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227	2.07641
-25.8923	3.17996	4.7152	1.1445	-0.491399	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404	0
-25.6753	3.52691	4.66221	1.08454	-0.508428	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367	0.61428
-25.6753	3.52691	4.66221	1.08454	-0.508428	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125	0
-25.4424	3.90614	4.63994	1.03298	-0.505532	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	0.202104
-25.4424	3.90614	4.63994	1.03298	-0.505532	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058	0
-25.1259	4.30996	4.64059	0.984953	-0.473092	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	9.15277
-25.1259	4.30996	4.64059	0.984953	-0.473092	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	0
-24.8128	4.73698	4.68338	0.934018	-0.470224	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	2.17598
-24.8128	4.73698	4.68338	0.934018	-0.470224	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	0
-24.4936	5.11734	4.72566	0.861654	-0.523974	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	0.95041
-24.4936	5.11734	4.72566	0.861654	-0.523974	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	0
-24.2078	5.34792	4.65073	0.788456	-0.566891	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	1.95482
-24.2078	5.34792	4.65073	0.788456	-0.566891	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	0
-23.877	5.80301	4.67161	0.78451	-0.459731	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	4.81357
-23.877	5.80301	4.67161	0.78451	-0.459731	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	0
-23.5666	6.2039	4.70241	0.765829	-0.417902	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	1.40912
-23.5666	6.2039	4.70241	0.765829	-0.417902	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	0
-23.196	6.39543	4.61957	0.702857	-0.431878	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	4.58087
-23.196	6.39543	4.61957	0.702857	-0.431878	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	0
-22.7811	6.68913	4.67001	0.635283	-0.474506	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	1.98778
-22.7811	6.68913	4.67001	0.635283	-0.474506	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	0
-22.3166	7.08832	4.85753	0.564258	-0.543173	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	3.89426
-22.3166	7.08832	4.85753	0.564258	-0.543173	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	0
-21.8704	7.65746	5.02755	0.587125	-0.435757	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	7.64262
-21.8704	7.65746	5.02755	0.587125	-0.435757	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0
-21.4952	7.92087	4.9898	0.559021	-0.410219	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	1.4172
