px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-1.20589	11.0103	5.14669	4.28331	0.119805	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364	2.74214
-1.20589	11.0103	5.14669	4.28331	0.119805	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075	0
-1.444	10.5061	5.22633	4.28899	0.111404	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686	0.657837
-1.444	10.5061	5.22633	4.28899	0.111404	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198	0
-1.64964	10.0955	5.11136	4.28941	0.0965049	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615	1.36006
-1.64964	10.0955	5.11136	4.28941	0.0965049	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939	0
-1.81067	9.65151	5.04225	4.31689	0.120424	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172	0.650335
-1.81067	9.65151	5.04225	4.31689	0.120424	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316	0
-1.95862	9.04886	5.24293	4.37855	0.187618	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374	5.20777
-1.95862	9.04886	5.24293	4.37855	0.187618	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347	0
-2.14579	8.55145	5.25955	4.38756	0.174319	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238	0.0765865
-2.14579	8.55145	5.25955	4.38756	0.174319	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047	0
-2.27579	8.08152	5.1899	4.41611	0.189818	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778	0.549411
-2.27579	8.08152	5.1899	4.41611	0.189818	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843	0
-2.49474	7.59715	5.212	4.39684	0.137722	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006	0.795829
-2.49474	7.59715	5.212	4.39684	0.137722	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507	0
-2.71147	7.09513	5.25766	4.38237	0.0990981	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933	0.618189
-2.71147	7.09513	5.25766	4.38237	0.0990981	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286	0
-2.83407	6.67934	5.09183	4.40105	0.111451	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566	2.79101
-2.83407	6.67934	5.09183	4.40105	0.111451	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774	0
-2.95338	6.20316	5.05884	4.42766	0.132535	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911	0.234275
-2.95338	6.20316	5.05884	4.42766	0.132535	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976	0
-3.12089	5.66176	5.17223	4.43522	0.124479	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097	1.30404
-3.12089	5.66176	5.17223	4.43522	0.124479	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893	0
-3.3275	5.15145	5.23127	4.41489	0.0796989	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745	0.906032
-3.3275	5.15145	5.23127	4.41489	0.0796989	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525	0
-3.56347	4.61812	5.3348	4.38497	0.0279495	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233	1.81184
-3.56347	4.61812	5.3348	4.38497	0.0279495	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868	0
-3.84324	4.10229	5.41458	4.33471	-0.0442765	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943	2.06501
-3.84324	4.10229	5.41458	4.33471	-0.0442765	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918	0
-3.98149	3.64258	5.30622	4.35381	-0.0126713	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833	1.46394
-3.98149	3.64258	5.30622	4.35381	-0.0126713	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666	0
-4.16362	3.16968	5.26517	4.35054	-0.0155633	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925	0.170256
-4.16362	3.16968	5.26517	4.35054	-0.0155633	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104	0
-4.33441	2.63663	5.3275	4.364	0.00512145	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202	0.503401
-4.33441	2.63663	5.3275	4.364	0.00512145	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218	0
-4.55369	2.12645	5.3694	4.34785	-0.0176041	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149	0.320603
-4.55369	2.12645	5.3694	4.34785	-0.0176041	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994	0
-4.79223	1.60176	5.44103	4.32755	-0.042923	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751	0.691434
-4.79223	1.60176	5.44103	4.32755	-0.042923	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	0
-4.86873	1.14572	5.27841	4.37662	0.0300242	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	4.11141
-4.86873	1.14572	5.27841	4.37662	0.0300242	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468	0
-4.97168	0.697789	5.14988	4.40463	0.0644177	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848	1.97473
-4.97168	0.697789	5.14988	4.40463	0.0644177	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127	0
-5.12643	0.223433	5.12347	4.40802	0.0603313	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303	0.0749768
-5.12643	0.223433	5.12347	4.40802	0.0603313	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374	0
-5.28868	-0.247469	5.10024	4.40594	0.0493201	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335	0.089646
-5.28868	-0.247469	5.10024	4.40594	0.0493201	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185	0
-5.61862	-0.628325	5.02121	4.30448	-0.0958128	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919	6.63767
-5.61862	-0.628325	5.02121	4.30448	-0.0958128	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536	0
-5.83672	-1.14275	5.12715	4.29639	-0.0934271	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032	1.12475
-5.83672	-1.14275	5.12715	4.29639	-0.0934271	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404	0
-6.14107	-1.56856	5.12108	4.23154	-0.16901	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648	1.59135
-6.14107	-1.56856	5.12108	4.23154	-0.16901	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762	0
-6.35961	-2.05919	5.17187	4.2337	-0.142649	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742	0.441201
-6.35961	-2.05919	5.17187	4.2337	-0.142649	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585	0
-6.68074	-2.4838	5.18194	4.1735	-0.204892	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288	1.07636
-6.68074	-2.4838	5.18194	4.1735	-0.204892	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847	0
-6.88213	-2.99018	5.23095	4.20129	-0.138956	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326	1.4133
-6.88213	-2.99018	5.23095	4.20129	-0.138956	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523	0
-7.14178	-3.38489	5.13817	4.17227	-0.160123	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632	0.977063
-7.14178	-3.38489	5.13817	4.17227	-0.160123	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586	0
-7.45764	-3.70759	4.99986	4.10429	-0.231384	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738	3.31039
-7.45764	-3.70759	4.99986	4.10429	-0.231384	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012	0
-7.78961	-4.16867	5.12585	4.07698	-0.23599	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479	1.59616
-7.78961	-4.16867	5.12585	4.07698	-0.23599	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778	0
-8.13511	-4.64504	5.26747	4.05659	-0.230317	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906	2.01526
-8.13511	-4.64504	5.26747	4.05659	-0.230317	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862	0
-8.40955	-5.08122	5.24934	4.0628	-0.190733	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641	0.46322
-8.40955	-5.08122	5.24934	4.0628	-0.190733	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242	0
-8.79985	-5.49228	5.32021	4.01294	-0.232103	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663	0.968064
-8.79985	-5.49228	5.32021	4.01294	-0.232103	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901	0
-9.10866	-5.86882	5.24167	3.99732	-0.222372	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955	0.642212
-9.10866	-5.86882	5.24167	3.99732	-0.222372	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823	0
-9.42564	-6.11472	5.00224	3.94006	-0.271835	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503	6.41118
-9.42564	-6.11472	5.00224	3.94006	-0.271835	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994	0
-9.71665	-6.50856	4.98448	3.95186	-0.219069	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295	0.829828
-9.71665	-6.50856	4.98448	3.95186	-0.219069	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404	0
-10.1241	-6.84507	5.0324	3.89876	-0.261038	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321	0.735311
-10.1241	-6.84507	5.0324	3.89876	-0.261038	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046	0
-10.5849	-7.20822	5.17886	3.84568	-0.29642	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577	2.50138
-10.5849	-7.20822	5.17886	3.84568	-0.29642	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916	0
-11.0676	-7.53496	5.28755	3.78399	-0.338856	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062	1.6867
-11.0676	-7.53496	5.28755	3.78399	-0.338856	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015	0
-11.3618	-7.80573	5.05857	3.78201	-0.298343	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777	5.73484
-11.3618	-7.80573	5.05857	3.78201	-0.298343	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349	0
-11.701	-8.01042	4.85557	3.73875	-0.318805	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273	4.23434
-11.701	-8.01042	4.85557	3.73875	-0.318805	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924	0
-12.1103	-8.2068	4.78587	3.67583	-0.361418	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932	1.00427
-12.1103	-8.2068	4.78587	3.67583	-0.361418	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756	0
-12.4998	-8.37895	4.68176	3.61956	-0.389754	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399	1.31394
-12.4998	-8.37895	4.68176	3.61956	-0.389754	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863	0
-13.0399	-8.59114	4.8757	3.54736	-0.431733	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151	4.30768
-13.0399	-8.59114	4.8757	3.54736	-0.431733	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267	0
-13.4645	-8.70198	4.77172	3.47665	-0.470309	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214	1.48852
-13.4645	-8.70198	4.77172	3.47665	-0.470309	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997	0
-13.9368	-8.90116	4.84482	3.45184	-0.439332	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662	0.795477
-13.9368	-8.90116	4.84482	3.45184	-0.439332	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086	0
-14.4029	-9.0966	4.88951	3.43721	-0.399492	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402	0.631723
-14.4029	-9.0966	4.88951	3.43721	-0.399492	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573	0
-14.9392	-9.14773	4.95499	3.34172	-0.472612	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603	1.89211
-14.9392	-9.14773	4.95499	3.34172	-0.472612	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125	0
-15.4911	-9.36279	5.13585	3.35153	-0.393862	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269	4.94093
-15.4911	-9.36279	5.13585	3.35153	-0.393862	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159	0
-16.0186	-9.51448	5.20433	3.33753	-0.359104	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484	0.792981
-16.0186	-9.51448	5.20433	3.33753	-0.359104	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734	0
-16.5028	-9.50999	5.11825	3.25459	-0.422927	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198	1.84393
-16.5028	-9.50999	5.11825	3.25459	-0.422927	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301	0
-17.0455	-9.50127	5.16237	3.17963	-0.466177	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773	0.704961
-17.0455	-9.50127	5.16237	3.17963	-0.466177	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479	0
-17.5545	-9.53691	5.15805	3.14826	-0.445728	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024	0.117965
-17.5545	-9.53691	5.15805	3.14826	-0.445728	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703	0
-18.0404	-9.48513	5.10073	3.08187	-0.476063	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151	0.583442
-18.0404	-9.48513	5.10073	3.08187	-0.476063	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648	0
-18.4642	-9.51402	4.95137	3.07367	-0.425125	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847	2.97771
-18.4642	-9.51402	4.95137	3.07367	-0.425125	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522	0
-18.9556	-9.48893	4.94987	3.0413	-0.411425	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707	0.0536378
-18.9556	-9.48893	4.94987	3.0413	-0.411425	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927	0
-19.3992	-9.2915	4.87967	2.9248	-0.514192	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083	3.4949
-19.3992	-9.2915	4.87967	2.9248	-0.514192	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907	0
-19.8696	-9.08811	4.89521	2.82643	-0.577339	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408	1.15947
-19.8696	-9.08811	4.89521	2.82643	-0.577339	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215	0
-20.2906	-9.19471	4.72919	2.91137	-0.388189	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303	12.997
-20.2906	-9.19471	4.72919	2.91137	-0.388189	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334	0
-20.717	-9.01028	4.70161	2.83236	-0.442466	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296	0.912586
-20.717	-9.01028	4.70161	2.83236	-0.442466	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179	0
-21.1164	-8.85156	4.62698	2.77893	-0.455629	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972	0.60643
-21.1164	-8.85156	4.62698	2.77893	-0.455629	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666	0
-21.5364	-8.75423	4.5724	2.77328	-0.403211	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925	1.07502
-21.5364	-8.75423	4.5724	2.77328	-0.403211	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712	0
-21.9646	-8.57793	4.58543	2.73214	-0.404161	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043	0.0171214
-21.9646	-8.57793	4.58543	2.73214	-0.404161	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232	0
-22.4436	-8.38044	4.69798	2.70037	-0.391605	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427	1.31114
-22.4436	-8.38044	4.69798	2.70037	-0.391605	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145	0
-22.8843	-7.97916	4.87092	2.56382	-0.518316	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848	7.36977
-22.8843	-7.97916	4.87092	2.56382	-0.518316	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637	0
-23.3411	-7.65794	5.00142	2.50298	-0.528161	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967	1.7397
-23.3411	-7.65794	5.00142	2.50298	-0.528161	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828	0
-23.6697	-7.34446	4.90689	2.42961	-0.557136	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746	1.11144
-23.6697	-7.34446	4.90689	2.42961	-0.557136	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445	0
-24.0129	-7.10403	4.78623	2.40953	-0.512428	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916	2.03827
-24.0129	-7.10403	4.78623	2.40953	-0.512428	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149	0
-24.3058	-6.64276	4.85832	2.28133	-0.612898	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138	3.36415
-24.3058	-6.64276	4.85832	2.28133	-0.612898	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873	0
-24.5108	-6.3116	4.66729	2.20251	-0.64018	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347	3.85516
-24.5108	-6.3116	4.66729	2.20251	-0.64018	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553	0
-24.9062	-5.94429	4.81141	2.19828	-0.5577	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484	3.97998
-24.9062	-5.94429	4.81141	2.19828	-0.5577	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132	0
-25.1883	-5.58253	4.77665	2.15992	-0.535236	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492	0.264148
-25.1883	-5.58253	4.77665	2.15992	-0.535236	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557	0
-25.4859	-5.15977	4.85424	2.11875	-0.517556	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322	0.686394
-25.4859	-5.15977	4.85424	2.11875	-0.517556	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781	0
-25.7235	-4.79316	4.77047	2.08257	-0.498063	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893	0.798351
-25.7235	-4.79316	4.77047	2.08257	-0.498063	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764	0
-25.9428	-4.33719	4.8225	2.02033	-0.513882	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279	0.33538
-25.9428	-4.33719	4.8225	2.02033	-0.513882	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471	0
-26.1218	-3.82405	4.92505	1.93876	-0.552556	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337	1.4482
-26.1218	-3.82405	4.92505	1.93876	-0.552556	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875	0
-26.167	-3.31069	4.9132	1.8121	-0.64769	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081	2.49434
-26.167	-3.31069	4.9132	1.8121	-0.64769	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954	0
-26.2326	-2.84289	4.87007	1.73131	-0.669926	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493	0.321052
-26.2326	-2.84289	4.87007	1.73131	-0.669926	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696	0
-26.4598	-2.49108	4.72757	1.77363	-0.527674	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562	7.76699
-26.4598	-2.49108	4.72757	1.77363	-0.527674	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091	0
-26.5977	-2.07601	4.66518	1.75768	-0.479854	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284	1.03457
-26.5977	-2.07601	4.66518	1.75768	-0.479854	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141	0
-26.5879	-1.58567	4.68792	1.65925	-0.546452	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664	1.30823
-26.5879	-1.58567	4.68792	1.65925	-0.546452	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852	0
-26.6101	-1.12611	4.6735	1.60183	-0.550334	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271	0.0251051
-26.6101	-1.12611	4.6735	1.60183	-0.550334	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238	0
-26.6612	-0.641993	4.71622	1.57324	-0.51468	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439	0.543007
-26.6612	-0.641993	4.71622	1.57324	-0.51468	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317	0
-26.5684	-0.0993611	4.83953	1.47238	-0.578289	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874	2.6261
-26.5684	-0.0993611	4.83953	1.47238	-0.578289	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116	0
-26.5536	0.438851	4.94813	1.44028	-0.542341	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045	1.53251
-26.5536	0.438851	4.94813	1.44028	-0.542341	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667	0
-26.5826	0.968315	5.01368	1.44654	-0.460962	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986	2.20462
-26.5826	0.968315	5.01368	1.44654	-0.460962	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007	0
-26.4622	1.44939	4.99728	1.37399	-0.496321	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737	0.361906
-26.4622	1.44939	4.99728	1.37399	-0.496321	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181	0
-26.3535	1.89195	4.91837	1.32199	-0.500543	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345	0.626635
-26.3535	1.89195	4.91837	1.32199	-0.500543	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235	0
-26.2297	2.30944	4.81737	1.27172	-0.502243	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859	1.01968
-26.2297	2.30944	4.81737	1.27172	-0.502243	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223	0
-26.0725	2.77754	4.84185	1.22078	-0.502846	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334	0.059984
-26.0725	2.77754	4.84185	1.22078	-0.502846	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502	0
-25.8761	3.28535	4.95454	1.16865	-0.503641	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828	1.27026
-25.8761	3.28535	4.95454	1.16865	-0.503641	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227	0
-25.6661	3.70328	4.90309	1.11014	-0.515326	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404	0.302469
-25.6661	3.70328	4.90309	1.11014	-0.515326	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367	0
-25.5574	4.10392	4.76707	1.11383	-0.443546	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125	3.28701
-25.5574	4.10392	4.76707	1.11383	-0.443546	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	0
-25.2127	4.51402	4.84127	1.00316	-0.531135	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058	2.69462
-25.2127	4.51402	4.84127	1.00316	-0.531135	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	0
-24.9779	4.90861	4.80266	0.9663	-0.51003	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	0.274099
-24.9779	4.90861	4.80266	0.9663	-0.51003	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	0
-24.6245	5.30554	4.88467	0.883566	-0.551069	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	1.1455
-24.6245	5.30554	4.88467	0.883566	-0.551069	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	0
-24.23	5.64283	4.91584	0.784182	-0.609587	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	1.04573
-24.23	5.64283	4.91584	0.784182	-0.609587	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	0
-23.8866	5.96863	4.88612	0.726183	-0.606244	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	0.0924586
-23.8866	5.96863	4.88612	0.726183	-0.606244	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	0
-23.5624	6.29199	4.83954	0.690252	-0.574296	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	0.505626
-23.5624	6.29199	4.83954	0.690252	-0.574296	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	0
-23.1353	6.67703	5.01363	0.649255	-0.549069	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	3.20281
-23.1353	6.67703	5.01363	0.649255	-0.549069	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	0
-22.7238	7.00132	5.06062	0.605981	-0.532726	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	0.292678
-22.7238	7.00132	5.06062	0.605981	-0.532726	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	0
-22.3763	7.30358	4.9824	0.589625	-0.484613	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	1.23341
-22.3763	7.30358	4.9824	0.589625	-0.484613	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	0
-22.0463	7.63035	4.91506	0.596902	-0.411	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	1.92729
-22.0463	7.63035	4.91506	0.596902	-0.411	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	0
-21.6418	7.91418	4.92297	0.565223	-0.398338	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0.0517917
